Date;Open;High;Low;Close;Adj Close;Volume
25.09.2009;2095840088;2106989990;2085350098;2090919922;2090919922;2363930000
28.09.2009;2101919922;2140040039;2101429932;2130739990;2130739990;1890030000
29.09.2009;2131669922;2141399902;2116629883;2124040039;2124040039;2062970000
30.09.2009;2131300049;2137870117;2092300049;2122419922;2122419922;2640660000
1.10.2009;2111770020;2112899902;2057479980;2057479980;2057479980;2708170000
2.10.2009;2040839966;2064149902;2040729980;2048110107;2048110107;2448110000
5.10.2009;2056520020;2074780029;2049040039;2068149902;2068149902;2156250000
6.10.2009;2080399902;2111129883;2079489990;2103570068;2103570068;2413450000
7.10.2009;2099060059;2110330078;2095939941;2110330078;2110330078;2220910000
8.10.2009;2124689941;2139649902;2116060059;2123929932;2123929932;2366950000
9.10.2009;2120000000;2139620117;2118040039;2139280029;2139280029;1936850000
12.10.2009;2145629883;2155919922;2128389893;2139139893;2139139893;1784280000
13.10.2009;2138699951;2146350098;2128439941;2139889893;2139889893;2020110000
14.10.2009;2165830078;2173949951;2157479980;2172229980;2172229980;2348620000
15.10.2009;2164330078;2173290039;2158290039;2173290039;2173290039;2140090000
16.10.2009;2164729980;2164729980;2142879883;2156800049;2156800049;2209950000
19.10.2009;2162409912;2180110107;2150419922;2176320068;2176320068;1970440000
20.10.2009;2180429932;2181159912;2151770020;2163469971;2163469971;2110580000
21.10.2009;2160780029;2190639893;2148409912;2150729980;2150729980;2565680000
22.10.2009;2146719971;2169169922;2130699951;2165290039;2165290039;2265230000
23.10.2009;2186639893;2190479980;2149350098;2154469971;2154469971;2441920000
26.10.2009;2158810059;2183610107;2136919922;2141850098;2141850098;2316210000
27.10.2009;2144149902;2148879883;2110909912;2116090088;2116090088;2384620000
28.10.2009;2103360107;2111840088;2057399902;2059610107;2059610107;2769570000
29.10.2009;2077040039;2101330078;2071300049;2097550049;2097550049;2301370000
30.10.2009;2091560059;2095090088;2040209961;2045109985;2045109985;2610280000
2.11.2009;2047420044;2069489990;2024270020;2049199951;2049199951;2408320000
3.11.2009;2034089966;2057320068;2031250000;2057320068;2057320068;2061050000
4.11.2009;2067560059;2081100098;2053000000;2055520020;2055520020;2217520000
5.11.2009;2078830078;2105320068;2075610107;2105320068;2105320068;2209690000
6.11.2009;2089489990;2117620117;2088239990;2112439941;2112439941;1829150000
9.11.2009;2128459961;2154060059;2128149902;2154060059;2154060059;2004700000
10.11.2009;2147239990;2160639893;2141270020;2151080078;2151080078;1997240000
11.11.2009;2166530029;2177909912;2155250000;2166899902;2166899902;1851790000
12.11.2009;2166979980;2179189941;2145830078;2149020020;2149020020;2212370000
13.11.2009;2156679932;2172050049;2145919922;2167879883;2167879883;1876220000
16.11.2009;2177310059;2205320068;2177000000;2197850098;2197850098;2105020000
17.11.2009;2190120117;2203780029;2185550049;2203780029;2203780029;1887240000
18.11.2009;2199870117;2200149902;2180169922;2193139893;2193139893;1990220000
19.11.2009;2176370117;2176510010;2141590088;2156820068;2156820068;2208700000
20.11.2009;2145070068;2150080078;2137060059;2146040039;2146040039;1962760000
23.11.2009;2168949951;2189500000;2168770020;2176010010;2176010010;1840170000
24.11.2009;2174689941;2175149902;2155219971;2169179932;2169179932;1858490000
25.11.2009;2174000000;2178620117;2170060059;2176050049;2176050049;1398610000
27.11.2009;2115959961;2155409912;2113989990;2138439941;2138439941;971990000
30.11.2009;2135929932;2146929932;2120699951;2144600098;2144600098;1986050000
1.12.2009;2162229980;2182239990;2162229980;2175810059;2175810059;2151300000
2.12.2009;2178510010;2198550049;2177820068;2185030029;2185030029;2068920000
3.12.2009;2190419922;2203750000;2172040039;2173139893;2173139893;2001660000
4.12.2009;2203750000;2214389893;2169659912;2194350098;2194350098;2305950000
7.12.2009;2191350098;2201419922;2183129883;2189610107;2189610107;1878980000
8.12.2009;2174719971;2187189941;2160429932;2172989990;2172989990;1981800000
9.12.2009;2170020020;2185699951;2155959961;2183729980;2183729980;1906210000
10.12.2009;2194899902;2202840088;2187080078;2190860107;2190860107;1946370000
11.12.2009;2200959961;2202399902;2179510010;2190310059;2190310059;1754430000
14.12.2009;2202310059;2212560059;2193199951;2212100098;2212100098;1841890000
15.12.2009;2203540039;2217629883;2197760010;2201050049;2201050049;1946960000
16.12.2009;2210350098;2220459961;2203330078;2206909912;2206909912;2022440000
17.12.2009;2193500000;2198510010;2178050049;2180050049;2180050049;1904840000
18.12.2009;2197570068;2213179932;2190689941;2211689941;2211689941;2848410000
21.12.2009;2224040039;2242219971;2224040039;2237659912;2237659912;1808830000
22.12.2009;2242610107;2253729980;2241330078;2252669922;2252669922;1724200000
23.12.2009;2257209961;2271330078;2253669922;2269639893;2269639893;1582900000
24.12.2009;2273949951;2285889893;2273399902;2285689941;2285689941;632650000
28.12.2009;2290040039;2295800049;2280560059;2291080078;2291080078;1232130000
29.12.2009;2293939941;2294750000;2286570068;2288399902;2288399902;1177710000
30.12.2009;2284560059;2293020020;2280159912;2291280029;2291280029;1312670000
31.12.2009;2292919922;2293590088;2269110107;2269149902;2269149902;1237820000
4.01.2010;2294409912;2311149902;2294409912;2308419922;2308419922;1931380000
5.01.2010;2307270020;2313729980;2295620117;2308709961;2308709961;2367860000
6.01.2010;2307709961;2314070068;2295679932;2301090088;2301090088;2253340000
7.01.2010;2298090088;2301300049;2285219971;2300050049;2300050049;2270050000
8.01.2010;2292239990;2317600098;2290610107;2317169922;2317169922;2145390000
11.01.2010;2324780029;2326280029;2302209961;2312409912;2312409912;2077890000
12.01.2010;2297280029;2298850098;2272699951;2282310059;2282310059;2368320000
13.01.2010;2289459961;2313030029;2274120117;2307899902;2307899902;2318350000
14.01.2010;2303310059;2322560059;2303290039;2316739990;2316739990;2254170000
15.01.2010;2316979980;2322540039;2279199951;2287989990;2287989990;2637770000
19.01.2010;2291020020;2320399902;2290679932;2320399902;2320399902;2045290000
20.01.2010;2304310059;2304469971;2268679932;2291250000;2291250000;2351890000
21.01.2010;2298229980;2308979980;2259820068;2265699951;2265699951;2877800000
22.01.2010;2255760010;2262270020;2200370117;2205290039;2205290039;2817620000
25.01.2010;2220290039;2223219971;2201169922;2210800049;2210800049;2134350000
26.01.2010;2203439941;2227889893;2195439941;2203729980;2203729980;2361260000
27.01.2010;2200300049;2225669922;2192590088;2221409912;2221409912;2492880000
28.01.2010;2220310059;2220870117;2166899902;2179000000;2179000000;2829640000
29.01.2010;2198260010;2202840088;2140340088;2147350098;2147350098;3090580000
1.02.2010;2155810059;2171199951;2152260010;2171199951;2171199951;2234140000
2.02.2010;2171659912;2193659912;2161469971;2190060059;2190060059;2468470000
3.02.2010;2181010010;2194530029;2176750000;2190909912;2190909912;2303350000
4.02.2010;2176389893;2178250000;2125429932;2125429932;2125429932;2801390000
5.02.2010;2131919922;2142270020;2100169922;2141120117;2141120117;2811100000
8.02.2010;2140100098;2152639893;2125110107;2126050049;2126050049;2036280000
9.02.2010;2153100098;2166159912;2132580078;2150870117;2150870117;2296420000
10.02.2010;2147459961;2156360107;2131080078;2147870117;2147870117;2059940000
11.02.2010;2145090088;2179540039;2134139893;2177409912;2177409912;2141260000
12.02.2010;2157689941;2184570068;2151989990;2183530029;2183530029;2236180000
16.02.2010;2200379883;2214189941;2189179932;2214189941;2214189941;2072850000
17.02.2010;2222870117;2226320068;2212780029;2226290039;2226290039;2103530000
18.02.2010;2223219971;2243500000;2221139893;2241709961;2241709961;2076820000
19.02.2010;2233330078;2249800049;2228929932;2243870117;2243870117;2166660000
22.02.2010;2250919922;2251679932;2235649902;2242030029;2242030029;1976290000
23.02.2010;2238010010;2239800049;2205699951;2213439941;2213439941;2310910000
24.02.2010;2222399902;2241689941;2221280029;2235899902;2235899902;2155810000
25.02.2010;2208620117;2236209961;2198729980;2234219971;2234219971;2300530000
26.02.2010;2234439941;2242830078;2222229980;2238260010;2238260010;2283430000
1.03.2010;2247399902;2274020020;2247330078;2273570068;2273570068;2504940000
2.03.2010;2279070068;2292489990;2275350098;2280790039;2280790039;2831870000
3.03.2010;2284820068;2293320068;2275250000;2280679932;2280679932;2603510000
4.03.2010;2282570068;2293159912;2273629883;2292310059;2292310059;2186020000
5.03.2010;2304010010;2327030029;2301100098;2326350098;2326350098;2411880000
8.03.2010;2326250000;2335429932;2326110107;2332209961;2332209961;2312310000
9.03.2010;2325780029;2353070068;2325739990;2340679932;2340679932;2620360000
10.03.2010;2340949951;2361659912;2340689941;2358949951;2358949951;2554740000
11.03.2010;2351110107;2368459961;2347530029;2368459961;2368459961;2256790000
12.03.2010;2376070068;2376280029;2358080078;2367659912;2367659912;2098780000
15.03.2010;2361919922;2367399902;2345989990;2362209961;2362209961;1956170000
16.03.2010;2367320068;2378840088;2360669922;2378010010;2378010010;2201880000
17.03.2010;2381649902;2400090088;2381469971;2389090088;2389090088;2281410000
18.03.2010;2387540039;2393870117;2383260010;2391280029;2391280029;2173060000
19.03.2010;2391199951;2396919922;2364530029;2374409912;2374409912;3055760000
22.03.2010;2360350098;2401209961;2358000000;2395399902;2395399902;2448130000
23.03.2010;2397899902;2416510010;2390040039;2415239990;2415239990;2465230000
24.03.2010;2406719971;2408639893;2396919922;2398760010;2398760010;2436100000
25.03.2010;2415239990;2432250000;2397360107;2397409912;2397409912;2704870000
26.03.2010;2406729980;2412919922;2384689941;2395129883;2395129883;2367930000
29.03.2010;2403770020;2411179932;2398399902;2404360107;2404360107;1967850000
30.03.2010;2406689941;2417360107;2395800049;2410689941;2410689941;2147270000
31.03.2010;2402979980;2415439941;2395340088;2397959961;2397959961;2368690000
1.04.2010;2411679932;2423429932;2383770020;2402580078;2402580078;2340270000
5.04.2010;2409479980;2429610107;2403879883;2429530029;2429530029;2130340000
6.04.2010;2420330078;2443500000;2417770020;2436810059;2436810059;2220390000
7.04.2010;2433100098;2442270020;2418729980;2431159912;2431159912;2984850000
8.04.2010;2423989990;2441120117;2413739990;2436810059;2436810059;2428900000
9.04.2010;2441310059;2454120117;2432929932;2454050049;2454050049;2215530000
12.04.2010;2455399902;2463169922;2450149902;2457870117;2457870117;2161650000
13.04.2010;2454949951;2467939941;2445260010;2465989990;2465989990;2665420000
14.04.2010;2481800049;2504860107;2480429932;2504860107;2504860107;3143270000
15.04.2010;2503409912;2517820068;2502510010;2515689941;2515689941;2840660000
16.04.2010;2505379883;2510060059;2467679932;2481260010;2481260010;2960950000
19.04.2010;2477800049;2487669922;2451719971;2480110107;2480110107;2223650000
20.04.2010;2492719971;2501250000;2480699951;2500310059;2500310059;2157100000
21.04.2010;2506610107;2510500000;2490189941;2504610107;2504610107;2715900000
22.04.2010;2483520020;2521020020;2468260010;2519070068;2519070068;2800840000
23.04.2010;2514850098;2530149902;2507600098;2530149902;2530149902;2517010000
26.04.2010;2529850098;2535280029;2521510010;2522949951;2522949951;2491040000
27.04.2010;2512580078;2525699951;2466530029;2471469971;2471469971;2864810000
28.04.2010;2483030029;2484149902;2456629883;2471729980;2471729980;2755190000
29.04.2010;2487330078;2513689941;2483500000;2511919922;2511919922;3069640000
30.04.2010;2509989990;2514370117;2461090088;2461189941;2461189941;2841130000
3.05.2010;2472320068;2503000000;2472320068;2498739990;2498739990;2398370000
4.05.2010;2465550049;2465550049;2411280029;2424250000;2424250000;3052590000
5.05.2010;2395209961;2421050049;2382070068;2402290039;2402290039;3041480000
6.05.2010;2391209961;2407790039;2185750000;2319639893;2319639893;4553600000
7.05.2010;2308709961;2330649902;2228060059;2265639893;2265639893;4227720000
10.05.2010;2365969971;2379870117;2349399902;2374669922;2374669922;2871800000
11.05.2010;2347699951;2405260010;2345500000;2375310059;2375310059;2548840000
12.05.2010;2388639893;2426469971;2384689941;2425020020;2425020020;2351900000
13.05.2010;2416360107;2434290039;2387590088;2394360107;2394360107;2375250000
14.05.2010;2373879883;2374530029;2323629883;2346850098;2346850098;2653020000
17.05.2010;2352770020;2364649902;2304280029;2354229980;2354229980;2434480000
18.05.2010;2372840088;2374909912;2309219971;2317260010;2317260010;2490310000
19.05.2010;2307780029;2324989990;2270620117;2298370117;2298370117;2646160000
20.05.2010;2245560059;2253040039;2203500000;2204010010;2204010010;3420420000
21.05.2010;2169580078;2243000000;2165790039;2229040039;2229040039;3389670000
24.05.2010;2220600098;2244669922;2212370117;2213550049;2213550049;2150020000
25.05.2010;2157449951;2211939941;2140530029;2210949951;2210949951;2946380000
26.05.2010;2226239990;2257330078;2190439941;2195879883;2195879883;3077300000
27.05.2010;2244820068;2278370117;2239719971;2277679932;2277679932;2408220000
28.05.2010;2275189941;2277100098;2241520020;2257040039;2257040039;2165590000
1.06.2010;2244790039;2277389893;2220889893;2222330078;2222330078;2167810000
2.06.2010;2234590088;2281070068;2221070068;2281070068;2281070068;2190140000
3.06.2010;2285760010;2307469971;2274879883;2303030029;2303030029;2249050000
4.06.2010;2257050049;2278580078;2212300049;2219169922;2219169922;2342480000
7.06.2010;2226600098;2232889893;2172250000;2173899902;2173899902;2256670000
8.06.2010;2176070068;2183100098;2139459961;2170570068;2170570068;2696580000
9.06.2010;2184780029;2208649902;2152669922;2158850098;2158850098;2325060000
10.06.2010;2188709961;2219649902;2185979980;2218709961;2218709961;2187840000
11.06.2010;2199399902;2243600098;2196909912;2243600098;2243600098;1877120000
14.06.2010;2263659912;2278959961;2242000000;2243959961;2243959961;1951910000
15.06.2010;2256479980;2307979980;2256439941;2305879883;2305879883;2289060000
16.06.2010;2293560059;2317750000;2290260010;2305929932;2305929932;1936400000
17.06.2010;2316590088;2318270020;2288590088;2307159912;2307159912;1821680000
18.06.2010;2308939941;2321989990;2301479980;2309800049;2309800049;2037230000
21.06.2010;2341110107;2341110107;2277729980;2289090088;2289090088;1910700000
22.06.2010;2296830078;2313719971;2259590088;2261800049;2261800049;1934450000
23.06.2010;2264409912;2271739990;2236989990;2254229980;2254229980;1929450000
24.06.2010;2246199951;2247419922;2213500000;2217419922;2217419922;2064360000
25.06.2010;2224729980;2240879883;2205919922;2223479980;2223479980;3540350000
28.06.2010;2227429932;2241639893;2208370117;2220649902;2220649902;1876740000
29.06.2010;2183919922;2185300049;2122669922;2135179932;2135179932;2827090000
30.06.2010;2134030029;2153360107;2105260010;2109239990;2109239990;2221560000
1.07.2010;2110750000;2117939941;2061139893;2101360107;2101360107;2717070000
2.07.2010;2105500000;2110659912;2077709961;2091790039;2091790039;1672320000
6.07.2010;2122280029;2136300049;2077770020;2093879883;2093879883;2173030000
7.07.2010;2099659912;2159790039;2098110107;2159469971;2159469971;2199500000
8.07.2010;2174959961;2181300049;2150189941;2175399902;2175399902;2034030000
9.07.2010;2174199951;2196949951;2170760010;2196449951;2196449951;1592610000
12.07.2010;2194120117;2213389893;2183520020;2198360107;2198360107;1767970000
13.07.2010;2221250000;2248159912;2212969971;2242030029;2242030029;2278480000
14.07.2010;2246989990;2260330078;2235149902;2249840088;2249840088;2213010000
15.07.2010;2247760010;2253330078;2218919922;2249080078;2249080078;2011600000
16.07.2010;2231709961;2236659912;2177510010;2179050049;2179050049;2195150000
19.07.2010;2185810059;2201290039;2171199951;2198229980;2198229980;1735090000
20.07.2010;2165350098;2222610107;2159949951;2222489990;2222489990;1933270000
21.07.2010;2236129883;2236370117;2183219971;2187330078;2187330078;2222030000
22.07.2010;2216040039;2251419922;2216040039;2245889893;2245889893;2213220000
23.07.2010;2234340088;2269469971;2227500000;2269469971;2269469971;2410600000
26.07.2010;2271620117;2296429932;2262959961;2296429932;2296429932;2164280000
27.07.2010;2306620117;2307600098;2280719971;2288250000;2288250000;2065390000
28.07.2010;2284620117;2292239990;2257760010;2264560059;2264560059;1848520000
29.07.2010;2279070068;2282939941;2228520020;2251689941;2251689941;2324590000
30.07.2010;2227290039;2264810059;2218610107;2254699951;2254699951;2138610000
2.08.2010;2283320068;2299239990;2274270020;2295360107;2295360107;1953200000
3.08.2010;2291750000;2295030029;2272330078;2283520020;2283520020;1997030000
4.08.2010;2291090088;2305070068;2283209961;2303570068;2303570068;2021980000
5.08.2010;2291219971;2298860107;2281679932;2293060059;2293060059;1774300000
6.08.2010;2267419922;2291149902;2253919922;2288469971;2288469971;1876630000
9.08.2010;2298810059;2309429932;2289030029;2305689941;2305689941;1614580000
10.08.2010;2280060059;2290510010;2261500000;2277169922;2277169922;2039590000
11.08.2010;2236929932;2236929932;2204939941;2208629883;2208629883;2274460000
12.08.2010;2164639893;2197969971;2163070068;2190270020;2190270020;2189680000
13.08.2010;2183090088;2190270020;2173479980;2173479980;2173479980;1605040000
16.08.2010;2161310059;2193840088;2155659912;2181870117;2181870117;1627620000
17.08.2010;2197090088;2225080078;2193419922;2209439941;2209439941;1736870000
18.08.2010;2205300049;2228899902;2196110107;2215699951;2215699951;1654560000
19.08.2010;2204800049;2211729980;2168739990;2178949951;2178949951;2094800000
20.08.2010;2172260010;2182669922;2159540039;2179760010;2179760010;1898500000
23.08.2010;2188340088;2200520020;2159439941;2159629883;2159629883;1665900000
24.08.2010;2131000000;2144199951;2113709961;2123760010;2123760010;2141650000
25.08.2010;2109149902;2148350098;2102260010;2141540039;2141540039;2019480000
26.08.2010;2148489990;2154320068;2116820068;2118689941;2118689941;1804510000
27.08.2010;2134159912;2154989990;2099290039;2153629883;2153629883;2134550000
30.08.2010;2145760010;2154469971;2119929932;2119969971;2119969971;1585200000
31.08.2010;2109760010;2128899902;2101520020;2114030029;2114030029;2084110000
1.09.2010;2142750000;2177500000;2141949951;2176840088;2176840088;2133970000
2.09.2010;2178989990;2200010010;2173709961;2200010010;2200010010;1680590000
3.09.2010;2227959961;2235570068;2213560059;2233750000;2233750000;1647790000
7.09.2010;2227260010;2231280029;2206620117;2208889893;2208889893;1685240000
8.09.2010;2216070068;2237419922;2215899902;2228870117;2228870117;2018210000
9.09.2010;2251090088;2251979980;2229800049;2236199951;2236199951;1706650000
10.09.2010;2239080078;2246600098;2229120117;2242479980;2242479980;1692470000
13.09.2010;2263800049;2289489990;2263689941;2285709961;2285709961;1937630000
14.09.2010;2281310059;2302570068;2274570068;2289770020;2289770020;2079030000
15.09.2010;2283169922;2304600098;2276320068;2301320068;2301320068;2067130000
16.09.2010;2297510010;2304949951;2288709961;2303250000;2303250000;1809280000
17.09.2010;2318419922;2320370117;2301820068;2315610107;2315610107;2432480000
20.09.2010;2322800049;2358899902;2317889893;2355830078;2355830078;1989520000
21.09.2010;2355270020;2366760010;2341820068;2349350098;2349350098;2125100000
22.09.2010;2339909912;2355909912;2323550049;2334550049;2334550049;2170210000
23.09.2010;2316709961;2353790039;2316110107;2327080078;2327080078;1923110000
24.09.2010;2356260010;2381219971;2353500000;2381219971;2381219971;1993380000
27.09.2010;2379729980;2386010010;2368649902;2369770020;2369770020;1873120000
28.09.2010;2373129883;2383669922;2339500000;2379590088;2379590088;2125730000
29.09.2010;2372370117;2382149902;2366189941;2376560059;2376560059;2077930000
30.09.2010;2390959961;2400060059;2354219971;2368620117;2368620117;2418300000
1.10.2010;2386820068;2389449951;2359320068;2370750000;2370750000;1932650000
4.10.2010;2362250000;2370870117;2332459961;2344520020;2344520020;1901980000
5.10.2010;2368520020;2402419922;2366060059;2399830078;2399830078;2203470000
6.10.2010;2395159912;2399129883;2368429932;2380659912;2380659912;2103800000
7.10.2010;2391629883;2392739990;2368250000;2383669922;2383669922;1846240000
8.10.2010;2384760010;2406669922;2370530029;2401909912;2401909912;2000980000
11.10.2010;2403459961;2413030029;2397570068;2402330078;2402330078;1539990000
12.10.2010;2397699951;2421790039;2379389893;2417919922;2417919922;1960920000
13.10.2010;2432550049;2452540039;2426520020;2441229980;2441229980;2294450000
14.10.2010;2441209961;2445850098;2422070068;2435379883;2435379883;2014540000
15.10.2010;2461699951;2468770020;2438030029;2468770020;2468770020;2232810000
18.10.2010;2470120117;2480949951;2462550049;2480659912;2480659912;1724710000
19.10.2010;2442209961;2462939941;2422139893;2436949951;2436949951;2241840000
20.10.2010;2443199951;2469719971;2441070068;2457389893;2457389893;2016770000
21.10.2010;2470719971;2482139893;2436340088;2459669922;2459669922;2135480000
22.10.2010;2461600098;2479389893;2459429932;2479389893;2479389893;1648180000
25.10.2010;2491620117;2507030029;2490110107;2490850098;2490850098;1746320000
26.10.2010;2476510010;2503030029;2470120117;2497290039;2497290039;1914350000
27.10.2010;2484090088;2505350098;2478010010;2503260010;2503260010;2013240000
28.10.2010;2516159912;2516199951;2489760010;2507370117;2507370117;1998340000
29.10.2010;2505989990;2517500000;2505860107;2507409912;2507409912;2068700000
1.11.2010;2520449951;2532370117;2491459961;2504840088;2504840088;1904790000
2.11.2010;2525939941;2534879883;2518290039;2533520020;2533520020;1914980000
3.11.2010;2532830078;2541419922;2511310059;2540270020;2540270020;1990410000
4.11.2010;2569270020;2579620117;2564050049;2577340088;2577340088;2492050000
5.11.2010;2577629883;2582179932;2568780029;2578979980;2578979980;2092850000
8.11.2010;2570860107;2583300049;2566780029;2580050049;2580050049;1799330000
9.11.2010;2587080078;2592939941;2552929932;2562979980;2562979980;2157370000
10.11.2010;2564310059;2578780029;2545459961;2578780029;2578780029;1998930000
11.11.2010;2534239990;2559989990;2524120117;2555520020;2555520020;2559980000
12.11.2010;2540469971;2552239990;2506399902;2518209961;2518209961;2191790000
15.11.2010;2529020020;2534560059;2512290039;2513820068;2513820068;1852210000
16.11.2010;2494209961;2503290039;2459790039;2469840088;2469840088;2234090000
17.11.2010;2471270020;2486159912;2467189941;2476010010;2476010010;1816260000
18.11.2010;2504409912;2526830078;2502500000;2514399902;2514399902;2046660000
19.11.2010;2510790039;2520939941;2499919922;2518120117;2518120117;1839670000
22.11.2010;2509389893;2532020020;2501300049;2532020020;2532020020;1850570000
23.11.2010;2504209961;2510090088;2483159912;2494949951;2494949951;1892260000
24.11.2010;2519889893;2545409912;2519889893;2543120117;2543120117;1634640000
26.11.2010;2525909912;2541489990;2522399902;2534560059;2534560059;623980000
29.11.2010;2522239990;2531030029;2496830078;2525219971;2525219971;1683260000
30.11.2010;2497120117;2510709961;2488610107;2498229980;2498229980;2317480000
1.12.2010;2535189941;2558290039;2535189941;2549429932;2549429932;2109940000
2.12.2010;2553679932;2580590088;2551820068;2579350098;2579350098;2038130000
3.12.2010;2569020020;2593679932;2567879883;2591459961;2591459961;1810400000
6.12.2010;2591280029;2599189941;2584090088;2594919922;2594919922;1617030000
7.12.2010;2623149902;2623600098;2597449951;2598489990;2598489990;1906290000
8.12.2010;2604570068;2612370117;2592889893;2609159912;2609159912;1763460000
9.12.2010;2623149902;2624840088;2606239990;2616669922;2616669922;1924980000
10.12.2010;2623280029;2639409912;2615419922;2637540039;2637540039;1736730000
13.12.2010;2645350098;2645790039;2624560059;2624909912;2624909912;1835330000
14.12.2010;2631340088;2636850098;2621050049;2627719971;2627719971;1853270000
15.12.2010;2625810059;2643110107;2613149902;2617219971;2617219971;1863980000
16.12.2010;2620560059;2639679932;2613719971;2637310059;2637310059;1735290000
17.12.2010;2643350098;2651350098;2637080078;2642969971;2642969971;2421830000
20.12.2010;2651979980;2658800049;2634560059;2649560059;2649560059;1707950000
21.12.2010;2658939941;2669010010;2655949951;2667610107;2667610107;1647550000
22.12.2010;2669000000;2675260010;2666629883;2671479980;2671479980;1614040000
23.12.2010;2667419922;2671629883;2661169922;2665600098;2665600098;1270290000
27.12.2010;2657090088;2670570068;2645379883;2667270020;2667270020;1097100000
28.12.2010;2671850098;2673020020;2658209961;2662879883;2662879883;1130200000
29.12.2010;2667179932;2671229980;2664510010;2666929932;2666929932;1122150000
30.12.2010;2665679932;2671110107;2661830078;2662979980;2662979980;1074350000
31.12.2010;2660580078;2662389893;2649040039;2652870117;2652870117;1026600000
3.01.2011;2676649902;2704860107;2676340088;2691520020;2691520020;1919660000
4.01.2011;2699860107;2700879883;2663639893;2681250000;2681250000;2015440000
5.01.2011;2673909912;2702199951;2671889893;2702199951;2702199951;2060750000
6.01.2011;2704379883;2712350098;2697729980;2709889893;2709889893;2095490000
7.01.2011;2712750000;2715959961;2676360107;2703169922;2703169922;1976220000
10.01.2011;2691469971;2712320068;2682250000;2707800049;2707800049;1868870000
11.01.2011;2719600098;2722750000;2706580078;2716830078;2716830078;1893100000
12.01.2011;2731449951;2737330078;2722320068;2737330078;2737330078;1873960000
13.01.2011;2734929932;2742429932;2727139893;2735290039;2735290039;1923900000
14.01.2011;2732479980;2755300049;2729620117;2755300049;2755300049;2020210000
18.01.2011;2744800049;2766169922;2744260010;2765850098;2765850098;2020190000
19.01.2011;2762810059;2764350098;2717790039;2725360107;2725360107;2130930000
20.01.2011;2712399902;2714100098;2686590088;2704290039;2704290039;2323250000
21.01.2011;2716919922;2722739990;2688530029;2689540039;2689540039;1916960000
24.01.2011;2693030029;2719729980;2687969971;2717550049;2717550049;1871300000
25.01.2011;2704250000;2719340088;2697510010;2719250000;2719250000;1936120000
26.01.2011;2724520020;2746030029;2717629883;2739500000;2739500000;2031410000
27.01.2011;2745159912;2763639893;2740300049;2755280029;2755280029;2020550000
28.01.2011;2755280029;2755280029;2679570068;2686889893;2686889893;2371140000
31.01.2011;2693300049;2706300049;2676870117;2700080078;2700080078;1952310000
1.02.2011;2717610107;2755969971;2716639893;2751189941;2751189941;2255990000
2.02.2011;2744679932;2758510010;2743760010;2749560059;2749560059;2024600000
3.02.2011;2746739990;2757540039;2725780029;2753879883;2753879883;1941260000
4.02.2011;2755850098;2769699951;2747860107;2769300049;2769300049;1956710000
7.02.2011;2773260010;2796500000;2772810059;2783989990;2783989990;1768090000
8.02.2011;2782409912;2797050049;2776350098;2797050049;2797050049;1803010000
9.02.2011;2791129883;2798909912;2780889893;2789070068;2789070068;1930820000
10.02.2011;2764760010;2791429932;2762340088;2790449951;2790449951;2497540000
11.02.2011;2783159912;2810560059;2778209961;2809439941;2809439941;2066700000
14.02.2011;2810189941;2819870117;2808270020;2817179932;2817179932;1964780000
15.02.2011;2809020020;2813129883;2798830078;2804350098;2804350098;2006220000
16.02.2011;2815090088;2828189941;2811520020;2825560059;2825560059;2276980000
17.02.2011;2816120117;2835199951;2815080078;2831580078;2831580078;1939320000
18.02.2011;2833350098;2840510010;2823649902;2833949951;2833949951;2109460000
22.02.2011;2795439941;2808179932;2752750000;2756419922;2756419922;2262100000
23.02.2011;2755199951;2761699951;2705540039;2722989990;2722989990;2479150000
24.02.2011;2726590088;2745290039;2707800049;2737899902;2737899902;2065290000
25.02.2011;2752159912;2781120117;2751810059;2781050049;2781050049;1867820000
28.02.2011;2791280029;2798429932;2767610107;2782270020;2782270020;2009500000
1.03.2011;2791080078;2791229980;2730719971;2737409912;2737409912;2212860000
2.03.2011;2735050049;2763949951;2734080078;2748070068;2748070068;1986900000
3.03.2011;2774479980;2802320068;2774479980;2798739990;2798739990;1990380000
4.03.2011;2797639893;2798070068;2768120117;2784669922;2784669922;1897900000
7.03.2011;2793189941;2794820068;2724510010;2745629883;2745629883;2189970000
8.03.2011;2745229980;2775409912;2729850098;2765770020;2765770020;1835540000
9.03.2011;2756340088;2761770020;2737679932;2751719971;2751719971;1996700000
10.03.2011;2719290039;2721209961;2695080078;2701020020;2701020020;2363330000
11.03.2011;2689649902;2724610107;2689409912;2715610107;2715610107;1851810000
14.03.2011;2695659912;2715219971;2682090088;2700969971;2700969971;1782070000
15.03.2011;2619399902;2680570068;2618500000;2667330078;2667330078;2359830000
16.03.2011;2652919922;2669270020;2603500000;2616820068;2616820068;2596000000
17.03.2011;2656080078;2660500000;2634169922;2636050049;2636050049;1994360000
18.03.2011;2665540039;2665560059;2639760010;2643669922;2643669922;1986900000
21.03.2011;2675469971;2699699951;2674989990;2692090088;2692090088;1751060000
22.03.2011;2692129883;2695459961;2679409912;2683870117;2683870117;1657430000
23.03.2011;2677560059;2704300049;2660169922;2698300049;2698300049;1769950000
24.03.2011;2715879883;2740389893;2703419922;2736419922;2736419922;1954180000
